course_title,skills,rating,num_reviews,level,content_duration,is_paid,clean_course_title
Thoracic Oncology,"Business Analysis, Communication, Critical Thinking, Emotional Intelligence, Epidemiology, Leadership and Management, Probability & Statistics, Research and Design, Strategy and Operations",4.9,467.0,3,60,0.0,Thoracic Oncology
Administração Financeira,"Accounting, Finance, Financial Accounting, Investment Management, Business Analysis, Leadership and Management, Sales, Data Analysis, Financial Analysis, Financial Management",4.8,769.0,0,60,0.0,Administrao Financeira
機器學習基石上 (Machine Learning Foundations)---Mathematical Foundations,"Algorithms, Machine Learning, Machine Learning Algorithms, Theoretical Computer Science, Mathematics, Probability & Statistics",4.9,899.0,0,60,0.0, Machine Learning FoundationsMathematical Foundations
Discover Best Practice Farming for a Sustainable 2050,"Entrepreneurship, Leadership and Management, Business Psychology, Human Resources, People Development, Research and Design",4.6,627.0,0,60,0.0,Discover Best Practice Farming Sustainable 2050
Seguridad hídrica,"Business Psychology, Entrepreneurship, Resilience",4.9,421.0,0,60,0.0,Seguridad hdrica
The Finite Element Method for Problems in Physics,"Mathematics, Mathematical Theory & Analysis, Applied Mathematics, Differential Equations, Calculus, Algorithms, Linear Algebra",4.6,513.0,1,135,0.0,Finite Element Method Problems Physics
The Science of the Solar System,"Business Analysis, Critical Thinking, Data Analysis, Data Visualization, Design and Product, Entrepreneurship, Exploratory Data Analysis, Leadership and Management, Machine Learning, Mathematical Theory & Analysis, Mathematics, Probability & Statistics, Problem Solving, Product Lifecycle, Reinforcement Learning, Research and Design, Scientific Visualization, Strategy and Operations",4.8,732.0,2,60,0.0,Science Solar System
The Modern and the Postmodern (Part 1),"Business Analysis, Communication, Critical Thinking, Research and Design, Strategy and Operations, Writing",4.8,930.0,2,60,0.0,Modern Postmodern Part 1
Geographical Information Systems - Part 1,"Data Visualization, Geovisualization, Data Analysis, Journalism",3.6,63.0,0,60,0.0,Geographical Information Systems  1
Introduction to Physical Chemistry,"Graph Theory, Mathematics, Entrepreneurship, Leadership and Management, Problem Solving, Research and Design",4.7,659.0,2,60,0.0,Introduction Physical Chemistry
Moralities of Everyday Life,"Business Psychology, Culture, Leadership and Management",4.8,3100.0,2,60,0.0,Moralities Everyday Life
Get Interactive: Practical Teaching with Technology,"Business Psychology, Computer Graphics, Entrepreneurship, Human Computer Interaction, Human Learning, Human Resources, Interactive Design, Leadership and Management, People Development",4.7,669.0,0,14,0.0,Interactive Practical Teaching Technology
Recovering the Humankind's Past and Saving the Universal Heritage,"Business Psychology, Culture, Leadership and Management, Data Visualization, Accounting, Accounting Software, Business Analysis, Data Analysis, Data Visualization Software, Interactive Data Visualization, Scientific Visualization",4.4,255.0,2,60,0.0,Recovering Humankinds Past Saving Universal Heritage
Materials in Oral Health,"Mathematical Theory & Analysis, Mathematics",4.6,354.0,2,14,0.0,Materials Oral Health
Epidemics - the Dynamics of Infectious Diseases,"Epidemiology, Probability & Statistics",4.8,1400.0,2,60,0.0,Epidemics  Dynamics Infectious Diseases
"Internet History, Technology, and Security","Computer Networking, Network Model, Cryptography, Security Engineering, Network Security, Computer Architecture, Computer Graphics, Computer Programming, Human Computer Interaction, Network Architecture, Theoretical Computer Science, Virtual Reality, Web Development",4.8,2600.0,2,60,0.0,Internet History Technology Security
Ecosystem Services: a Method for Sustainable Development,"Decision Making, Entrepreneurship, Leadership and Management, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.8,595.0,1,60,0.0,Ecosystem Services Method Sustainable Development
Refugees in the 21st Century,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Business Psychology, Entrepreneurship, General Statistics, Human Learning, Leadership and Management, Probability & Statistics, Problem Solving",4.8,474.0,0,60,0.0,Refugees 21st Century
Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex Problems,"Entrepreneurship, Business Psychology, Communication, Leadership and Management, Marketing, Probability & Statistics, Social Media, Adaptability, Budget Management, Decision Making, Epidemiology, Facility Management, Finance, Human Resources, Innovation, People Development, Project Management, Research and Design, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics",4.7,311.0,0,60,0.0,Water Supply Sanitation Policy Developing Countries 1 Understanding Complex Problems
Introduction to Communication Science,"Communication, Business Psychology, Culture, Leadership and Management",4.7,1800.0,2,14,0.0,Introduction Communication Science
Créer et développer une startup technologique,"Entrepreneurship, Leadership and Management, Innovation, Research and Design, Sales, Marketing, Planning, Strategy, Strategy and Operations, Supply Chain and Logistics, Accounting, Application Development, Business Communication, Business Development, Business Research, Communication, Entrepreneurial Finance, Finance, General Accounting, Investment Management, Project Management, Software Engineering",4.6,394.0,2,60,0.0,Crer et dvelopper une startup technologique
Data Science in Stratified Healthcare and Precision Medicine,"Computer Programming, Machine Learning, Probability & Statistics, Python Programming, Statistical Programming, Applied Machine Learning, Clinical Data Management, Data Management, Machine Learning Algorithms, Business Analysis, Computer Graphics, Computer Networking, Computer Vision, Data Analysis, Data Visualization, Deep Learning, General Statistics, Machine Learning Software, Natural Language Processing, Network Model, Process Analysis, Regression, Basic Descriptive Statistics, Bayesian Network, Data Analysis Software, Statistical Analysis, Statistical Machine Learning",4.6,279.0,1,60,0.0,Data Science Stratified Healthcare Precision Medicine
Electric Vehicles and Mobility,"Design and Product, Entrepreneurship, Leadership and Management, Marketing, Product Lifecycle, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics, Transportation Operations Management",4.5,1100.0,0,135,0.0,Electric Vehicles Mobility
Habilidades de Excel para el negocio: Conceptos básicos,"Business Analysis, Data Analysis, Data Analysis Software, Microsoft Excel, Spreadsheet Software",4.8,517.0,0,60,0.0,Habilidades de Excel para el negocio Conceptos bsicos
Understanding Obesity,"Behavioral Economics, Business Psychology",4.6,636.0,0,14,0.0,Understanding Obesity
Democracia y decisiones públicas. Introducción al análisis de políticas públicas,"Entrepreneurship, Leadership and Management, Research and Design, Problem Solving, Decision Making, Business Analysis, Experiment, Probability & Statistics, Process Analysis, Communication, General Statistics, Marketing, Public Relations",4.8,1300.0,0,60,0.0,Democracia decisiones pblicas Introduccin al anlisis de polticas pblicas
Precision Medicine,"Probability & Statistics, Biostatistics, Databases, Epidemiology, Bioinformatics, Correlation And Dependence, Estimation, Experiment, Research and Design, Exploratory Data Analysis, Probability Distribution",4.3,151.0,1,60,0.0,Precision Medicine
Health After Cancer: Cancer Survivorship for Primary Care,"Software Engineering, Software Testing",4.8,58.0,1,14,0.0,Health Cancer Cancer Survivorship Primary Care
"Corrección, estilo y  variaciones de la lengua española","Communication, Writing, Computational Logic, Mathematical Theory & Analysis, Mathematics, Theoretical Computer Science, Accounting, Algorithms",4.6,1400.0,0,60,0.0,Correccin estilo variaciones de la lengua espaola
4G Network Fundamentals,"Computer Architecture, Computer Networking, Network Architecture, Communication, Mobile Development, Mobile Security, Network Model, Security Engineering",4.8,20.0,1,60,0.0,4G Network Fundamentals
Population Health: Governance,"Network Analysis, Strategy",4.4,22.0,0,60,0.0,Population Health Governance
Machine Translation,"Machine Learning, Natural Language Processing, Human Computer Interaction, User Experience, Artificial Neural Networks, Computer Graphics, Deep Learning, Interactive Design, Computer Programming, Computer Programming Tools, Other Programming Languages",4.5,113.0,1,60,0.0,Machine Translation
"Making Successful Decisions through the Strategy, Law & Ethics Model","Communication, Conflict Management, Contract Management, Human Resources, Human Resources Operations, Leadership and Management, Marketing, Negotiation, Sales, Strategy and Operations, Decision Making, Entrepreneurship, Strategy",4.8,371.0,0,60,0.0,Making Successful Decisions Strategy Law  Ethics Model
Supervision du raisonnement clinique,"Business Psychology, Entrepreneurship, Human Resources, Leadership and Management, Algorithms, Biostatistics, Feature Engineering, General Statistics, Leadership Development, Machine Learning, People Development, Probability & Statistics, Theoretical Computer Science",4.8,67.0,0,60,0.0,Supervision du raisonnement clinique
A Circular Economy of Metals: Towards a Sustainable Societal Metabolism,"Strategy and Operations, Supply Chain and Logistics, Brand Management, Forecasting, General Statistics, Marketing, Material Handling, Operations Research, Probability & Statistics, Regression, Research and Design, Supply Chain Systems",4.7,82.0,0,60,0.0,Circular Economy Metals Sustainable Societal Metabolism
Understanding and Managing the Stresses of Police Work,"Communication, Emotional Intelligence, Leadership and Management",4.8,326.0,0,14,0.0,Understanding Managing Stresses Police Work
Arctic Economy,"Business Psychology, Culture, Leadership and Management, Critical Thinking",4.6,59.0,0,14,0.0,Arctic Economy
Case Studies in Personalized Medicine,"Probability & Statistics, Bioinformatics, Epidemiology, Applied Machine Learning, Biostatistics, Machine Learning, Research and Design",4.8,440.0,2,60,0.0,Case Studies Personalized Medicine
American Deaf Culture,"Business Psychology, Culture, Leadership and Management, Entrepreneurship, Human Learning, Human Resources, People Development",4.5,325.0,0,60,0.0,American Deaf Culture
Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.7,867.0,2,60,0.0,Philosophy Sciences Introduction Philosophy Physical Sciences
Challenging Forensic Science: How Science Should Speak to Court,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Bayesian Statistics, General Statistics, Probability & Statistics",4.9,408.0,0,60,0.0,Challenging Forensic Science Science Speak Court
Becoming a changemaker: Introduction to Social Innovation,"Innovation, Business Analysis, Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Business Transformation, Performance Management, Human Resources",4.8,1500.0,0,60,0.0,changemaker Introduction Social Innovation
Differential Equations Part I Basic Theory,"Differential Equations, Mathematics, Calculus",4.7,1300.0,0,60,0.0,Differential Equations Basic Theory
3D CAD Fundamental,"Computer Graphic Techniques, Computer Graphics, Algorithms, Design and Product, Geometry, Graphics Software, Mathematics, Theoretical Computer Science",4.7,482.0,0,60,0.0,3D CAD Fundamental
Nanotechnology: A Maker’s Course,Probability & Statistics,4.8,2700.0,2,60,0.0,Nanotechnology Makers Course
Hacia una práctica constructivista en el aula,Human Learning,4.9,1600.0,2,60,0.0,Hacia una prctica constructivista en el aula
Crowdfunding,"Entrepreneurial Finance, Entrepreneurship, Finance, Investment Management",4.6,373.0,2,14,0.0,Crowdfunding
Shaping Urban Futures,"Entrepreneurship, Leadership and Management, Planning, Supply Chain and Logistics, Big Data, Data Management",4.8,13.0,1,60,0.0,Shaping Urban Futures
Competencias digitales de ofimática: Microsoft Excel,"Business Analysis, Data Analysis, Data Analysis Software, Microsoft Excel, Spreadsheet Software",4.8,567.0,0,60,0.0,Competencias digitales de ofimtica Microsoft Excel
Fundamentals of Global Energy Business,"Entrepreneurship, Leadership and Management, Marketing, Decision Making, Market Analysis, Market Research, Research and Design, Sales, Strategy, Strategy and Operations",4.6,466.0,2,60,0.0,Fundamentals Global Energy Business
How to Finance and Grow Your Startup – Without VC,"Entrepreneurship, Finance, Leadership and Management",4.6,445.0,0,60,0.0,Finance Grow Startup  VC
Cómo autoconstruir tu vivienda,"Entrepreneurship, Leadership and Management, Planning, Supply Chain and Logistics",4.8,3200.0,2,14,0.0,Cmo autoconstruir tu vivienda
The Language of Design: Form and Meaning,"Communication, Computer Graphics, Graphic Design, Research and Design, Visual Design, Design and Product",4.6,675.0,0,60,0.0,Language Design Form Meaning
Gestión de organizaciones efectivas,"Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations, Business Psychology, Organizational Development, Adaptability, Innovation, Research and Design",4.7,2000.0,2,60,0.0,Gestin de organizaciones efectivas
Mastering Statics,"Mathematics, Mathematical Theory & Analysis",4.7,149.0,1,60,0.0,Mastering Statics
Claves para la innovación en la docencia universitaria,"Entrepreneurship, Innovation, Problem Solving, Research and Design",4.8,1300.0,2,60,0.0,Claves para la innovacin en la docencia universitaria
Meta Social Media Marketing Capstone,"Communication, Marketing, Advertising, Business Communication, Digital Marketing, Social Media",4.8,398.0,0,14,0.0,Meta Social Media Marketing Capstone
Management of International Development: Towards Agenda 2030,"Leadership and Management, Entrepreneurship, Business Psychology, Human Resources, Organizational Development, Finance, Investment Management, Marketing, People Development, Recruitment, Sales, Strategy, Strategy and Operations",4.7,107.0,2,60,0.0,Management International Development Agenda 2030
Sports and Building Aerodynamics,"Experiment, Machine Learning, Probability & Statistics",4.8,256.0,1,60,0.0,Sports Building Aerodynamics
Sustainable Tourism – promoting environmental public health,Data Analysis,4.7,1200.0,0,14,0.0,Sustainable Tourism  promoting environmental public health
The Truth About Cats and Dogs,Communication,4.8,2200.0,2,60,0.0,Truth Cats Dogs
Music as Biology: What We Like to Hear and Why,"BlockChain, Business Psychology, Combinatorics, Computer Graphics, Culture, Entrepreneurship, Finance, Graph Theory, Graphic Design, Human Computer Interaction, Interactive Design, Leadership and Management, Marketing, Mathematical Theory & Analysis, Mathematics, Sales, Strategy, Strategy and Operations, Virtual Reality",4.3,658.0,2,60,0.0,Music Biology Like Hear
Art & Ideas: Teaching with Themes,"Business Psychology, Culture, Leadership and Management, Business Analysis, Critical Thinking, Entrepreneurship, Research and Design, Strategy and Operations, Creativity, Human Learning, Human Resources, People Development",4.8,436.0,2,60,0.0,Art  Ideas Teaching Themes
American Contract Law II,"Communication, Contract Management, Strategy and Operations, Business Analysis, Business Communication, Critical Thinking, Marketing, Research and Design, Writing",4.9,201.0,0,60,0.0,American Contract Law II
"Brilliant, Passionate You","Communication, Business Psychology, Emotional Intelligence, Entrepreneurship, Human Resources, Leadership and Management, People Development, Storytelling",4.6,206.0,0,60,0.0,Brilliant Passionate
The Science of Gastronomy,"Design and Product, Product Management, Strategy and Operations",4.6,695.0,0,60,0.0,Science Gastronomy
An Intuitive Introduction to Probability,"Probability & Statistics, Probability Distribution, General Statistics, Basic Descriptive Statistics, Bayesian Network, Bayesian Statistics, Data Analysis, Machine Learning",4.8,1500.0,0,60,0.0,Intuitive Introduction Probability
Global Health and Humanitarianism,"Data Visualization, Geovisualization, Budget Management, Entrepreneurship, Epidemiology, Finance, Innovation, Probability & Statistics, Procurement, Research and Design, Supply Chain and Logistics",4.7,210.0,0,60,0.0,Global Health Humanitarianism
Introduction to Embedded Machine Learning,"Applied Machine Learning, Machine Learning, Machine Learning Algorithms, Computer Programming",4.8,494.0,1,14,0.0,Introduction Embedded Machine Learning
International Business I,"Leadership and Management, Entrepreneurship, Marketing, Sales, Strategy, Strategy and Operations, Business Development, Business Analysis, Business Transformation, Business Psychology, Culture",4.7,1900.0,2,60,0.0,International Business
"Literacy Teaching and Learning: Aims, Approaches and Pedagogies","Business Analysis, Business Psychology, Communication, Critical Thinking, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development, Planning, Research and Design, Strategy and Operations, Supply Chain and Logistics, Writing",4.4,63.0,0,14,0.0,Literacy Teaching Learning Aims Approaches Pedagogies
"Applied Public History: Places, People, Stories","Leadership and Management, Business Psychology, Communication, Culture, Strategy and Operations, Research and Design, Change Management, Collaboration, Creativity, Data Visualization, Entrepreneurship, Geovisualization, Visual Design",4.8,71.0,0,60,0.0,Applied Public History Places People Stories
Foundations of Teaching for Learning: Introduction,"Business Psychology, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development, Business Analysis, Critical Thinking, Professional Development, Research and Design, Strategy and Operations",4.6,724.0,2,14,0.0,Foundations Teaching Learning Introduction
Music and Social Action,"Critical Thinking, Research and Design, Strategy and Operations, Creativity, Entrepreneurship",4.7,161.0,2,60,0.0,Music Social Action
Interest Rate Models,"Finance, Investment Management, Calculus, Mathematics, Accounting, Business Analysis, Data Analysis, Financial Analysis, General Statistics, Probability & Statistics",4.5,178.0,3,60,0.0,Interest Rate Models
VR and 360 Video Production,"Computer Graphics, Human Computer Interaction, Virtual Reality, Communication, Media Production, Storytelling",4.7,813.0,0,14,0.0,VR 360 Video Production
Pluralidades em Português Brasileiro,"Business Psychology, Culture, Leadership and Management, Business Analysis, Communication, Computational Logic, Critical Thinking, Mathematical Theory & Analysis, Mathematics, Research and Design, Strategy and Operations, Theoretical Computer Science, Writing",4.8,814.0,3,60,0.0,Pluralidades em Portugus Brasileiro
Estadística y probabilidad,"General Statistics, Probability & Statistics",4.6,1400.0,0,14,0.0,Estadstica probabilidad
La formación del pensamiento crítico en la era digital,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Communication, Marketing, Social Media, Human Learning",4.8,174.0,0,60,0.0,La formacin del pensamiento crtico en la era digital
"Tropical Parasitology: Protozoans, Worms, Vectors and Human Diseases","Epidemiology, Probability & Statistics",4.7,568.0,1,60,0.0,Tropical Parasitology Protozoans Worms Vectors Human Diseases
Основы графического дизайна,"Research and Design, Visual Design, Computer Graphics, Graphic Design",4.9,282.0,0,14,0.0,  
AstroTech: The Science and Technology behind Astronomical Discovery,"Mathematics, Scientific Visualization",4.7,1000.0,0,60,0.0,AstroTech Science Technology Astronomical Discovery
Population Health: Fundamentals of Population Health Management,"Leadership and Management, Critical Thinking, Epidemiology, Strategy and Operations",4.3,38.0,2,60,0.0,Population Health Fundamentals Population Health Management
"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies","Communication, Journalism, Business Psychology, Culture, Leadership and Management, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.6,310.0,0,60,0.0,Film Images  Historical Interpretation 20th Century Camera Lies
"Managing Responsibly: Practicing Sustainability, Responsibility and Ethics",Leadership and Management,4.8,511.0,2,60,0.0,Managing Responsibly Practicing Sustainability Responsibility Ethics
Chemical Biology,"Bioinformatics, Epidemiology, Experiment, Probability & Statistics",4.7,103.0,1,60,0.0,Chemical Biology
Astro 101: Black Holes,"Mathematics, Data Visualization, Scientific Visualization",4.8,962.0,0,60,0.0,Astro 101 Black Holes
"Taiwan Law in Focus: Economy, Society and Democracy","Applied Machine Learning, Machine Learning",4.7,13.0,0,60,0.0,Taiwan Law Focus Economy Society Democracy
Computer Vision with Embedded Machine Learning,"Computer Vision, Machine Learning, Artificial Neural Networks, Deep Learning, Estimation, General Statistics, Machine Learning Algorithms, Probability & Statistics, Computer Programming, Python Programming",4.7,88.0,1,14,0.0,Computer Vision Embedded Machine Learning
Design Computing: 3D Modeling in Rhinoceros with Python/Rhinoscript,"Computer Programming, Python Programming, Statistical Programming, Theoretical Computer Science, Computational Thinking, Data Management, Data Structures, Programming Principles",4.9,76.0,2,60,0.0,Design Computing 3D Modeling Rhinoceros PythonRhinoscript
Water Resources Management and Policy,"Leadership and Management, Entrepreneurship, Conflict Management, Human Resources",4.6,1100.0,2,60,0.0,Water Resources Management Policy
用 Python 做商管程式設計（二）(Programming for Business Computing in Python (2)),"Computer Programming, Python Programming, Statistical Programming, Data Management, Data Structures, Theoretical Computer Science, Microsoft Excel",4.6,233.0,1,14,0.0, Python Programming Business Computing Python 2
Infection Prevention in Nursing Homes,"Epidemiology, Probability & Statistics",4.8,1000.0,2,60,0.0,Infection Prevention Nursing Homes
Mastering Digital Twins,Machine Learning,4.1,372.0,0,14,0.0,Mastering Digital Twins
Wireless Communications for Everybody,"Communication, Network Architecture, Computer Networking, Computer Architecture",4.7,2300.0,0,60,0.0,Wireless Communications Everybody
Introduction to Complex Analysis,"Mathematics, Mathematical Theory & Analysis, Algebra, Calculus",4.8,1000.0,1,60,0.0,Introduction Complex Analysis
Richard Schechner's Introduction to Performance Studies,"Critical Thinking, Research and Design, Strategy and Operations, Communication, Business Psychology, Culture, Leadership and Management, Computer Programming, Marketing, Operating Systems, Software Engineering, Software Testing, System Programming",4.7,55.0,0,135,0.0,Richard Schechners Introduction Performance Studies
The ABC of sustainability,"Marketing, Strategy and Operations, Brand Management, Entrepreneurship, Leadership and Management, Sales, Strategy, Critical Thinking",4.4,8.0,0,14,0.0,ABC sustainability
Ecologie Politique: défi de la durabilité pour les démocraties,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.7,194.0,0,14,0.0,Ecologie Politique dfi de la durabilit pour les dmocraties
"Afrique et mondialisation, regards croisés","Digital Marketing, Marketing",4.7,174.0,0,135,0.0,Afrique et mondialisation regards croiss
Géopolitique de l'Europe,"Entrepreneurship, Leadership and Management, Communication, Econometrics, General Statistics, Market Research, Marketing, Probability & Statistics, Public Relations, Research and Design, Business Psychology, Culture, Sales, Security Engineering, Security Strategy, Strategy, Strategy and Operations",4.5,320.0,2,60,0.0,Gopolitique de lEurope
When Disaster Meets Conflict,"Conflict Management, Human Resources, Leadership and Management, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations, Collaboration, Communication",4.8,52.0,1,60,0.0,Disaster Meets Conflict
Animer une séance collaborative,"Collaboration, Communication, Leadership and Management, Conflict Management, Human Resources",4.5,512.0,0,14,0.0,Animer une sance collaborative
Learning How To Learn for Youth,"Business Psychology, Entrepreneurship, Human Learning",4.8,2600.0,0,14,0.0,Learning Learn Youth
Das liebe Geld - Finance im Alltag,Finance,4.7,122.0,0,60,0.0,Das liebe Geld  Finance im Alltag
Marchés financiers,"Finance, Business Psychology, Risk Management, Culture, Leadership and Management",4.8,24.0,0,60,0.0,Marchs financiers
Health Concepts in Chinese Medicine,"Data Visualization, Scientific Visualization",4.7,337.0,0,60,0.0,Health Concepts Chinese Medicine
Mécanique quantique,"General Statistics, Mathematics, Probability & Statistics, Probability Distribution",4.8,123.0,1,60,0.0,Mcanique quantique
Old Norse Mythology in the Sources,"Business Psychology, Culture, Leadership and Management, Computer Graphics, Human Computer Interaction, Interactive Design",4.6,187.0,0,14,0.0,Old Norse Mythology Sources
"Plagues, Witches, and War: The Worlds of Historical Fiction","Business Analysis, Communication, Critical Thinking, Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Storytelling, Strategy and Operations, Writing",4.6,543.0,0,60,0.0,Plagues Witches War Worlds Historical Fiction
Density Functional Theory,"Calculus, Mathematics",4.9,144.0,3,14,0.0,Density Functional Theory
Humanidades digitales,"Big Data, Data Management, Human Computer Interaction, Business Psychology, Culture, Leadership and Management, Communication, Marketing, Social Media",4.6,798.0,0,60,0.0,Humanidades digitales
Building Cloud Native and Multicloud,"Cloud Computing, Cloud Infrastructure, Continuous Delivery, Continuous Integration, DevOps, Cloud Platforms",4.9,10.0,0,60,0.0,Building Cloud Native Multicloud
Leading Innovation in Arts and Culture,"Business Psychology, Communication, Creativity, Culture, Entrepreneurship, Innovation, Leadership and Management, Planning, Supply Chain and Logistics",4.4,56.0,2,60,0.0,Leading Innovation Arts Culture
Risk in Modern Society,"Finance, Leadership and Management, Risk Management, Security Engineering, Cyberattacks, Entrepreneurship, Marketing, Sales, Strategy, Strategy and Operations",4.7,186.0,0,60,0.0,Risk Modern Society
Chimpanzee Behavior and Conservation,"Behavioral Economics, Business Psychology",4.9,252.0,0,60,0.0,Chimpanzee Behavior Conservation
Research Data Management and Sharing,"Data Management, Computer Networking, Security Engineering, Security Strategy",4.7,643.0,2,60,0.0,Research Data Management Sharing
Введение: как стать убедительным переговорщиком,"Communication, Marketing, Negotiation, Sales",5.0,8.0,2,60,0.0,    
Russian History: from Lenin to Putin,"Business Psychology, Culture, Leadership and Management",4.7,686.0,0,14,0.0,Russian History Lenin Putin
Environmental Management & Ethics,"Entrepreneurship, Leadership and Management, Strategy and Operations, Finance, Regulations and Compliance, Business Analysis, Critical Thinking, Decision Making, Human Resources, Leadership Development, Marketing, People Management, Problem Solving, Project Management, Research and Design, Sales, Strategy",4.6,326.0,2,60,0.0,Environmental Management  Ethics
Bioinformatics: Introduction and Methods 生物信息学: 导论与方法,"Bioinformatics, Probability & Statistics, Algorithms, Theoretical Computer Science, Databases, Human Computer Interaction, Machine Learning, Markov Model, User Experience",4.4,238.0,2,135,0.0,Bioinformatics Introduction Methods  
Biomedical Visualisation,"Data Visualization, Computer Graphics, Visualization (Computer Graphics), Human Computer Interaction, Scientific Visualization, Virtual Reality, Computer Graphic Techniques",4.6,333.0,1,14,0.0,Biomedical Visualisation
The Ancient Greeks,"Business Psychology, Culture, Leadership and Management",4.7,1900.0,2,60,0.0,Ancient Greeks
Transmission electron microscopy for materials science,"Algorithms, Theoretical Computer Science, Business Analysis, Process Analysis, Data Visualization, Experiment, Linear Algebra, Mathematics, Probability & Statistics, Research and Design, Scientific Visualization",4.6,104.0,1,60,0.0,Transmission electron microscopy materials science
Foundations of Teaching for Learning: Planning for Teaching and Learning,"Leadership and Management, Business Psychology, Entrepreneurship, Human Learning, Human Resources, Professional Development, People Development, Accounting, Deep Learning, Leadership Development",4.8,185.0,2,60,0.0,Foundations Teaching Learning Planning Teaching Learning
America's Unwritten Constitution,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.8,254.0,2,135,0.0,Americas Unwritten Constitution
Race and Cultural Diversity in American Life and History,"Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.6,294.0,0,14,0.0,Race Cultural Diversity American Life History
The Music of the Beatles,"Business Psychology, Culture, Leadership and Management, Communication",4.8,712.0,2,60,0.0,Music Beatles
The Fall and Rise of Jerusalem,"Business Psychology, Culture, Leadership and Management",4.6,323.0,2,60,0.0,Fall Rise Jerusalem
Prehospital care of acute stroke and patient selection for endovascular treatment using the RACE scale,"Epidemiology, Probability & Statistics, Planning, Sales, Strategy and Operations, Supply Chain and Logistics",4.8,97.0,1,14,0.0,Prehospital care acute stroke patient selection endovascular treatment RACE scale
"AI, Empathy & Ethics","Artificial Neural Networks, Computer Vision, Machine Learning",3.7,6.0,0,14,0.0,AI Empathy  Ethics
Power and Sample Size for Multilevel and Longitudinal Study Designs,"Research and Design, Probability & Statistics, General Statistics, Data Analysis, Business Analysis, Epidemiology, Experiment, Statistical Analysis, Correlation And Dependence",4.3,35.0,1,60,0.0,Power Sample Size Multilevel Longitudinal Study Designs
Innovation for Impact (i4i) The Carlson-Polizzotto Method of Value Creation,"Advertising, Communication, Critical Thinking, Design and Product, Entrepreneurship, Human Computer Interaction, Innovation, Leadership and Management, Market Research, Marketing, Problem Solving, Research and Design, Sales, Strategy, Strategy and Operations, User Research",4.8,31.0,0,14,0.0,Innovation Impact i4i CarlsonPolizzotto Method Value Creation
Black Lives Matter,"Business Psychology, Culture, Leadership and Management, Communication, FinTech, Finance, Marketing, Social Media",4.5,54.0,0,14,0.0,Black Lives Matter
International Organizations for Interpreters,"Leadership and Management, Accounting, Audit, Business Psychology, Entrepreneurship, Human Resources, Leadership Development, Organizational Development",4.8,58.0,0,60,0.0,International Organizations Interpreters
Urbanisation and Health - Promoting  Sustainable Solutions,"Entrepreneurship, Leadership and Management, Planning, Supply Chain and Logistics, General Statistics, Probability & Statistics, Software Architecture, Software Engineering, Theoretical Computer Science, Sales, Strategy, Strategy and Operations",4.8,116.0,2,60,0.0,Urbanisation Health  Promoting Sustainable Solutions
"Clinical Kidney, Pancreas and Islet Transplantation","Epidemiology, Probability & Statistics",4.8,345.0,1,60,0.0,Clinical Kidney Pancreas Islet Transplantation
Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,"Software Engineering, Software Testing",4.8,3300.0,2,60,0.0,Mechanics Materials I Fundamentals Stress  Strain Axial Loading
Blockchain Scalability and its Foundations in Distributed Systems,"BlockChain, Finance, Theoretical Computer Science, Computational Thinking, Computer Programming, Security Engineering, Algorithms, Computer Networking, Decision Making, Entrepreneurship, Leadership and Management, Network Security",4.5,73.0,0,60,0.0,Blockchain Scalability Foundations Distributed Systems
Estadística aplicada a los negocios,"General Statistics, Probability & Statistics, Probability Distribution, Regression, Microsoft Excel",4.6,696.0,0,14,0.0,Estadstica aplicada los negocios
Gestão de Operações,"Leadership and Management, Operations Management, Strategy and Operations, Entrepreneurship, Marketing, Sales, Strategy, Business Analysis, Supply Chain and Logistics, Operational Analysis, Process Analysis",4.8,490.0,0,60,0.0,Gesto de Operaes
An Introduction to Global Health,"Epidemiology, Probability & Statistics, Business Analysis, Critical Thinking, Research and Design, Strategy and Operations",4.8,790.0,2,60,0.0,Introduction Global Health
Marketing Verde,"Entrepreneurship, Leadership and Management, Marketing, Sales, Strategy, Strategy and Operations",4.8,2000.0,2,60,0.0,Marketing Verde
